"player_id";"last_known_name";"last_known_tag";"affiliation";"server";"enemy";"date_last_known";"discord";"city";"discord_server";"last_city";"last_seen_by";"enemy_updated";"updated_by";"history";"additional";"player_image"
"7913129";"Gidsch150983";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY";"17";"NAP";"00/01/1900";"Gidsch150983";;"PHAK / EA";;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7918828";"Ejksztympfl";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7919888";"nieskalany2";"Phak [ex-OMC][R4]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7921968";"schwortzi";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7922013";"SvAK_ICEMAN76";"PHAK [ex-SVwo]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Gdansk Resource Minister";;;;;"02/05/2022 00:00:00";"GROM_ICEMAN76_AK - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""GROM_ICEMAN76_AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7924733";"Slepy91";"Phak [ex-PHAK/OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"PHAK [ex-OMC] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7926529";"Commander7926529";"phak [ex-SVCO]";"PHAK / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";"SVCO - KICKED BY INACTIVE SVUF-POSSIBLE ALTS INFILTRATED / CONFIRMED: ALTS CHAOS_ORDER";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7933325";"Jaro.Kaczynski";"PHAK [ex-SVwo]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"PHAK [ex-SVwo] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7936308";"VFR";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7936587";"Ghoost85";"PHAK [ex-SVS1]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"08/05/2022 00:00:00";"SVS1 - ~ONE~ / SVS TEAM / SVS SUBS: ST, ALUCARD, OMEGA";"CHANGE HIS NAME TO ""xAWxG-Host""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7936895";"Doomeye";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7938804";"REddiska";"PHAK [ex-~DS~/WDSY/OPAS/SYN]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"~DS~ [ex-WDSY/OPAS/SYN] - HitSquad / PH FAMILY /";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7943593";"Henk_Hopjes_NL";"PHAK [ex-WDWw]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"07/05/2022 00:00:00";"WDWw - WodinsWarriors / ALLIES: WDCG, WDW2, WDW3, WDTR, FWrr, PACB, 101a, 101D, ASGARD, P2W, SNOW, GOP, WDw8, WDw9";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7946488";"UglyDork";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7949253";"Andrzejcichy_AK";"PHaK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7949923";"KILACHY";"PHAK [ex-SVPM]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"SVPM - Vikings / ALLY: PAST / FAMILY: PA FAMILY / ACADEMY: FWXP, PMxx";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7950552";"Adzik1104pl";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7950862";"Kay94";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7952565";"CommanderAncer";"PHAK [ex-WD/L]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WD/L - LEGION / WD,SV COALITION / ALLIES:WD FAMILY, AAA, SVWO, Ashy / SMALL ALLIANCE WITHOUT PREVIOUS DATA ABOUT ITS PLAYERS";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7958181";"Commander7958181";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7960545";"Bearrr";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7964149";"Luperas";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7964320";"MM5555";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"15/5/2022 @ ";"mm5555";"Plymouth Dep Supreme Commander";"PHAK / EA";;;;"02/05/2022 00:00:00";"[MUSC]MM5555 - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7967694";"Davide8";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7968275";"Angel-of-Dark";"PHAK [ex-WDEA/OPEA(R4)][R5]";"A-TEAM / [FAMILY] PH-BE4R-PHAK [ALLIES] BERX-AAA1-AAA5-AAA6-AAA7-ASHY-#WAR";"17";"NAP";"19/6/2022 @ 4:51:45";"AngelofDark#3555";"Brussels Supreme Commander";"PH Family";;;;"02/06/2022 00:00";"EA-Angel-of-Dark - PHAK / R5 - PHAK - PH Family / PH Family Coalition - Allies - Angel-of-Dark - PHAK [ex-WDEA/OPEA(R4)][R5] - ArmiaKraowa / FAMILY: PH FAMILY";"CHANGE HER NAME TO ""~Angel~of~Dark""";"https://media.giphy.com/media/GRuPiNFhPCgh2/giphy.gif
"
"7974585";"VN-Sugar-Babe";"PHAK [ex-VFVN/OP-1]";"A-TEAM / [FAMILY] PH-BE4R-PHAK [ALLIES] BERX-AAA1-AAA5-AAA6-AAA7-ASHY-#WAR - - - *** ATTENTION *** ACCOUNT PURCHASED BY PHAK, IS IN SAFE HANDS *** - - -";"17";"NAP";"15/6/2022 @ ";"Alkoholik_NO1#7275";;"PHAK / Armia Krajowa -AK-";;;;"02/06/2022 00:00:00";"(GROM)Alko.v2_AK - PHAK - PHAK - Bought from VF player - VN-Sugar-Babe - VN-Sugar-Babe - PHAK [ex-VFVN/OP-1] - ArmiaKrajowa/ PH FAMILY - - - *** ATTENTION *** ACCOUNT PURCHASED BY PHAK, IS IN SAFE HANDS *** - - -";"CHANGE HIS NAME TO ""(GROM)Alko.v2_AK""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7978597";"AndiWaffen";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7979343";"FriedrichderV";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"5/5/2022 @ 1";"Friedrich der V";"Bristol Arms Minister";"PHAK / EA";;;;"01/05/2022 00:00:00";"FriedrichderV_EA - PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7980304";"Bin19032009";"PHAK [ex-PW17]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"10/05/2022 00:00:00";"PW17 - Pay2Winners / CONSIDER AS POTENTIAL SPIES /";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7981309";"SiwyXD";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7982012";"CoxxZer";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Tunis Resource Minister";;;;;"02/05/2022 00:00:00";"ATSU-CoxxZer - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""ATSU-CoxxZer""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7984258";"ahmmedd";"PHAK [ex-P2W]";"ArmiaKrajowa / PH FAMILY / NO PRIOR DATA BEFORE THIS UPDATE";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"10/05/2022 00:00:00";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7984856";"Commander7984856";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"7992921";"Warret";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8000369";"Lt-Cliffbarnes";"PHAK [ex-WDWw]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"07/05/2022 00:00:00";"WDWw - WodinsWarriors / ALLIES: WDCG, WDW2, WDW3, WDTR, FWrr, PACB, 101a, 101D, ASGARD, P2W, SNOW, GOP, WDw8, WDw9";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8000953";"Van_Drago";"PHAK [ex-SvAK]";"ArmiaKrajowa / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"SvAK - ArmiaKrajowa / NO DATA ON ALLIES OR FAMILY / OMC IS YOUR POSSIBLE BUILDING ALLIANCE OR SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8002514";"Gygax27";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";"Stalingrad Vice Building Minister";;;;;"02/05/2022 00:00:00";"ATSU-Gygax27 - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""ATSU-Gygax27""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8006528";"MAC67PL";"PHAK [ex-SVS2]";"~TWO~ / FAMILY: --/";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"31/05/2022 00:00:00";" - MAC67PL - PHAK [ex-SVS2] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8010657";"Evren&Gözde";"PHAK [ex-WDEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA - European_Army / Family: WD FAMILY";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8013524";"Finalyser";"PHAK [ex-WDEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA - European_Army / Family: WD FAMILY";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8013912";"donato13";"PHAK [ex-OPSA]";"ArmiaKrajowa / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"OPSA - FIRE / FAMILY: OP / OP-1 SECONDARY ALLIANCE / ALLIES: SPO, VNDP, UN";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8016515";"Michel0312";"PHAK [ex-WDEA /OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8016571";"GeneralKool";"PHAK";"ArmiaKrajowa / PH FAMILY / NO PRIOR DATA BEFORE THIS UPDATE";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"10/05/2022 00:00:00";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"*** ATTENTION *** NOTIFIED MUSC-minimie [ID 7674973], GAVE ITS CONFORMITY AND RESPONDS FOR THEM.-";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8026277";"Demon1968";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA][R4] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8031336";"BigBamboo";"PHAK [ex-OPSA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"OPSA [R4] - FIRE / FAMILY: OP / OP-1 SECONDARY ALLIANCE / ALLIES: SPO, VNDP, UN";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8037447";"Rednas71";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8038500";"RainingBlood";"PHAK [ex-SVCB]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"08/05/2022 00:00:00";"SVCB - Chaos_Bandits / EX TMB ALLIANCE / ALLIES: SVCO, PACX, SVFM, 0902, FWWW, SVCA, SVS2, TTVBYTHEWAY12 / ENEMY: NLM1";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8039690";"Cpt-Ragnar";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"11/5/2022 @ ";"ilse";"Plymouth Defense Minister";"PH 40";;;;"02/05/2022 00:00:00";"MUSC-Cpt-Ragnar - PHAK / R2 - PHAK - PH Family / PH Family Coalition - Allies";"CHANGE HIS NAME TO ""MUSC-Cpt-Ragnar""";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8040375";"stranniktini";"PHAK [ex-OPSA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"OPSA [R4] - FIRE / FAMILY: OP / OP-1 SECONDARY ALLIANCE / ALLIES: SPO, VNDP, UN";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8043366";"Diabolo480";"phak [R4]";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"30/04/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8045090";"Commander8045090";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8047118";"Sir_Oliver";"PHAK [ex-WDEA/WDWw]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"07/05/2022 00:00:00";"WDWw [R4] - WodinsWarriors / ALLIES: WDCG, WDW2, WDW3, WDTR, FWrr, PACB, 101a, 101D, ASGARD, P2W, SNOW, GOP, WDw8, WDw9";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8055321";"MarechalLima";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8057386";"Commander8057386";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8057410";"Daro1227";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8062304";"Masterbator";"PHAK [ex-WDEA/OPEA][R4]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";"Brussels Vice Defense Minister";;;;;"30/04/2022 00:00:00";"PHAK / R4 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8063114";"spokoloko";"PHAK [ex-OMC]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"PHAK [ex-OMC] - ArmiaKrajowa / PH FAMILY / ALLIES: AAA, BE4R";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8068721";"VN_HP";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;"NaBUHodomozor";"09/05/2022 00:00:00";"WDEA [ex-OPEA][R4] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8071283";"Commander8071283";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8076571";"Elrickone";"Phak [ex-WD/L]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"WD/L - LEGION / WD,SV COALITION / ALLIES:WD FAMILY, AAA, SVWO, Ashy / SMALL ALLIANCE WITHOUT PREVIOUS DATA ABOUT ITS PLAYERS";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8076857";"Misiewcz";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";"Belgrade Dep Supreme Commander";;;;;"01/05/2022 00:00:00";"PHAK / R3 - PHAK - PH Family / PH Family Coalition - Allies";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8077642";"Fish_Sticks_";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8078811";"Commander8078811";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8081774";"Njp1970";"Phak [ex-OMC]";"ArmiaKrajowa /AK_ACADEMY / PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";"OMC - ArmiaKrajowa / THERE IS NO DATA ON ALLIES OR FAMILY / IT IS SUSPECTED TO BE A SvAK BUILDING ALLIANCE OR HER SECOND ALLIANCE.";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8081955";"Commander8081955";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8082984";"Floxx";"PHAK [ex-WDEA /OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8085528";"Commander8085528";"PhAK";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"01/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8085786";"Dragon_Fury";"Phak";"PHAK / PH FAMILY - - FILLER ALLIANCE FOR PHAK ALLIANCE - - / PHAK-EA /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"02/05/2022 00:00:00";;"NO PRIOR DATA BEFORE THIS UPDATE";"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8086239";"behernde";"PHAK [ex-WDEA/OPEA]";"ArmiaKrajowa / PH FAMILY /";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
"8086974";"Shalashaska_1987";"PHAK [ex-WDEA/OPEA]";"ArmiaKraowa / FAMILY: PH FAMILY";"17";"NAP";"22/05/22";"Not on Discord";;;;;;"09/05/2022 00:00:00";"WDEA [ex-OPEA] - European_Army / FAMILY: WD FAMILY / FORMER OPEA FAMILY, ex OPDE";;"https://i.ibb.co/gm9c3x5/no-image-icon-10.png"
